pais,geometry,centroid,Country_Index,año,electricidad,poblacion,cultivos,desempleo,hambre,localizacion
Argentina,"MULTIPOLYGON (((-65.5 -55.2, -66.45 -55.25, -66.95992 -54.89681, -67.56244 -54.87001, -68.63335 -54.8695, -68.63401 -52.63637, -68.25 -53.1, -67.75 -53.85, -66.45 -54.45, -65.05 -54.7, -65.5 -55.2)), ((-64.964892 -22.075862, -64.377021 -22.798091, -63.986838 -21.993644, -62.846468 -22.034985, -62.685057 -22.249029, -60.846565 -23.880713, -60.028966 -24.032796, -58.807128 -24.771459, -57.777217 -25.16234, -57.63366 -25.603657, -58.618174 -27.123719, -57.60976 -27.395899, -56.486702 -27.548499, -55.695846 -27.387837, -54.788795 -26.621786, -54.625291 -25.739255, -54.13005 -25.547639, -53.628349 -26.124865, -53.648735 -26.923473, -54.490725 -27.474757, -55.162286 -27.881915, -56.2909 -28.852761, -57.625133 -30.216295, -57.874937 -31.016556, -58.14244 -32.044504, -58.132648 -33.040567, -58.349611 -33.263189, -58.427074 -33.909454, -58.495442 -34.43149, -57.22583 -35.288027, -57.362359 -35.97739, -56.737487 -36.413126, -56.788285 -36.901572, -57.749157 -38.183871, -59.231857 -38.72022, -61.237445 -38.928425, -62.335957 -38.827707, -62.125763 -39.424105, -62.330531 -40.172586, -62.145994 -40.676897, -62.745803 -41.028761, -63.770495 -41.166789, -64.73209 -40.802677, -65.118035 -41.064315, -64.978561 -42.058001, -64.303408 -42.359016, -63.755948 -42.043687, -63.458059 -42.563138, -64.378804 -42.873558, -65.181804 -43.495381, -65.328823 -44.501366, -65.565269 -45.036786, -66.509966 -45.039628, -67.293794 -45.551896, -67.580546 -46.301773, -66.597066 -47.033925, -65.641027 -47.236135, -65.985088 -48.133289, -67.166179 -48.697337, -67.816088 -49.869669, -68.728745 -50.264218, -69.138539 -50.73251, -68.815561 -51.771104, -68.149995 -52.349983, -68.571545 -52.299444, -69.498362 -52.142761, -71.914804 -52.009022, -72.329404 -51.425956, -72.309974 -50.67701, -72.975747 -50.74145, -73.328051 -50.378785, -73.415436 -49.318436, -72.648247 -48.878618, -72.331161 -48.244238, -72.447355 -47.738533, -71.917258 -46.884838, -71.552009 -45.560733, -71.659316 -44.973689, -71.222779 -44.784243, -71.329801 -44.407522, -71.793623 -44.207172, -71.464056 -43.787611, -71.915424 -43.408565, -72.148898 -42.254888, -71.746804 -42.051386, -71.915734 -40.832339, -71.680761 -39.808164, -71.413517 -38.916022, -70.814664 -38.552995, -71.118625 -37.576827, -71.121881 -36.658124, -70.364769 -36.005089, -70.388049 -35.169688, -69.817309 -34.193571, -69.814777 -33.273886, -70.074399 -33.09121, -70.535069 -31.36501, -69.919008 -30.336339, -70.01355 -29.367923, -69.65613 -28.459141, -69.001235 -27.521214, -68.295542 -26.89934, -68.5948 -26.506909, -68.386001 -26.185016, -68.417653 -24.518555, -67.328443 -24.025303, -66.985234 -22.986349, -67.106674 -22.735925, -66.273339 -21.83231, -64.964892 -22.075862)))",POINT (-65.1753606596912 -35.44682138709455),5,2002,96.0960006713867,13.8433757568449,10.180911977608,19.59,3.8,Sur América
Argentina,"MULTIPOLYGON (((-65.5 -55.2, -66.45 -55.25, -66.95992 -54.89681, -67.56244 -54.87001, -68.63335 -54.8695, -68.63401 -52.63637, -68.25 -53.1, -67.75 -53.85, -66.45 -54.45, -65.05 -54.7, -65.5 -55.2)), ((-64.964892 -22.075862, -64.377021 -22.798091, -63.986838 -21.993644, -62.846468 -22.034985, -62.685057 -22.249029, -60.846565 -23.880713, -60.028966 -24.032796, -58.807128 -24.771459, -57.777217 -25.16234, -57.63366 -25.603657, -58.618174 -27.123719, -57.60976 -27.395899, -56.486702 -27.548499, -55.695846 -27.387837, -54.788795 -26.621786, -54.625291 -25.739255, -54.13005 -25.547639, -53.628349 -26.124865, -53.648735 -26.923473, -54.490725 -27.474757, -55.162286 -27.881915, -56.2909 -28.852761, -57.625133 -30.216295, -57.874937 -31.016556, -58.14244 -32.044504, -58.132648 -33.040567, -58.349611 -33.263189, -58.427074 -33.909454, -58.495442 -34.43149, -57.22583 -35.288027, -57.362359 -35.97739, -56.737487 -36.413126, -56.788285 -36.901572, -57.749157 -38.183871, -59.231857 -38.72022, -61.237445 -38.928425, -62.335957 -38.827707, -62.125763 -39.424105, -62.330531 -40.172586, -62.145994 -40.676897, -62.745803 -41.028761, -63.770495 -41.166789, -64.73209 -40.802677, -65.118035 -41.064315, -64.978561 -42.058001, -64.303408 -42.359016, -63.755948 -42.043687, -63.458059 -42.563138, -64.378804 -42.873558, -65.181804 -43.495381, -65.328823 -44.501366, -65.565269 -45.036786, -66.509966 -45.039628, -67.293794 -45.551896, -67.580546 -46.301773, -66.597066 -47.033925, -65.641027 -47.236135, -65.985088 -48.133289, -67.166179 -48.697337, -67.816088 -49.869669, -68.728745 -50.264218, -69.138539 -50.73251, -68.815561 -51.771104, -68.149995 -52.349983, -68.571545 -52.299444, -69.498362 -52.142761, -71.914804 -52.009022, -72.329404 -51.425956, -72.309974 -50.67701, -72.975747 -50.74145, -73.328051 -50.378785, -73.415436 -49.318436, -72.648247 -48.878618, -72.331161 -48.244238, -72.447355 -47.738533, -71.917258 -46.884838, -71.552009 -45.560733, -71.659316 -44.973689, -71.222779 -44.784243, -71.329801 -44.407522, -71.793623 -44.207172, -71.464056 -43.787611, -71.915424 -43.408565, -72.148898 -42.254888, -71.746804 -42.051386, -71.915734 -40.832339, -71.680761 -39.808164, -71.413517 -38.916022, -70.814664 -38.552995, -71.118625 -37.576827, -71.121881 -36.658124, -70.364769 -36.005089, -70.388049 -35.169688, -69.817309 -34.193571, -69.814777 -33.273886, -70.074399 -33.09121, -70.535069 -31.36501, -69.919008 -30.336339, -70.01355 -29.367923, -69.65613 -28.459141, -69.001235 -27.521214, -68.295542 -26.89934, -68.5948 -26.506909, -68.386001 -26.185016, -68.417653 -24.518555, -67.328443 -24.025303, -66.985234 -22.986349, -67.106674 -22.735925, -66.273339 -21.83231, -64.964892 -22.075862)))",POINT (-65.1753606596912 -35.44682138709455),5,2003,96.2979507446289,13.9870295868367,10.8993711381267,15.36,4.5,Sur América
Argentina,"MULTIPOLYGON (((-65.5 -55.2, -66.45 -55.25, -66.95992 -54.89681, -67.56244 -54.87001, -68.63335 -54.8695, -68.63401 -52.63637, -68.25 -53.1, -67.75 -53.85, -66.45 -54.45, -65.05 -54.7, -65.5 -55.2)), ((-64.964892 -22.075862, -64.377021 -22.798091, -63.986838 -21.993644, -62.846468 -22.034985, -62.685057 -22.249029, -60.846565 -23.880713, -60.028966 -24.032796, -58.807128 -24.771459, -57.777217 -25.16234, -57.63366 -25.603657, -58.618174 -27.123719, -57.60976 -27.395899, -56.486702 -27.548499, -55.695846 -27.387837, -54.788795 -26.621786, -54.625291 -25.739255, -54.13005 -25.547639, -53.628349 -26.124865, -53.648735 -26.923473, -54.490725 -27.474757, -55.162286 -27.881915, -56.2909 -28.852761, -57.625133 -30.216295, -57.874937 -31.016556, -58.14244 -32.044504, -58.132648 -33.040567, -58.349611 -33.263189, -58.427074 -33.909454, -58.495442 -34.43149, -57.22583 -35.288027, -57.362359 -35.97739, -56.737487 -36.413126, -56.788285 -36.901572, -57.749157 -38.183871, -59.231857 -38.72022, -61.237445 -38.928425, -62.335957 -38.827707, -62.125763 -39.424105, -62.330531 -40.172586, -62.145994 -40.676897, -62.745803 -41.028761, -63.770495 -41.166789, -64.73209 -40.802677, -65.118035 -41.064315, -64.978561 -42.058001, -64.303408 -42.359016, -63.755948 -42.043687, -63.458059 -42.563138, -64.378804 -42.873558, -65.181804 -43.495381, -65.328823 -44.501366, -65.565269 -45.036786, -66.509966 -45.039628, -67.293794 -45.551896, -67.580546 -46.301773, -66.597066 -47.033925, -65.641027 -47.236135, -65.985088 -48.133289, -67.166179 -48.697337, -67.816088 -49.869669, -68.728745 -50.264218, -69.138539 -50.73251, -68.815561 -51.771104, -68.149995 -52.349983, -68.571545 -52.299444, -69.498362 -52.142761, -71.914804 -52.009022, -72.329404 -51.425956, -72.309974 -50.67701, -72.975747 -50.74145, -73.328051 -50.378785, -73.415436 -49.318436, -72.648247 -48.878618, -72.331161 -48.244238, -72.447355 -47.738533, -71.917258 -46.884838, -71.552009 -45.560733, -71.659316 -44.973689, -71.222779 -44.784243, -71.329801 -44.407522, -71.793623 -44.207172, -71.464056 -43.787611, -71.915424 -43.408565, -72.148898 -42.254888, -71.746804 -42.051386, -71.915734 -40.832339, -71.680761 -39.808164, -71.413517 -38.916022, -70.814664 -38.552995, -71.118625 -37.576827, -71.121881 -36.658124, -70.364769 -36.005089, -70.388049 -35.169688, -69.817309 -34.193571, -69.814777 -33.273886, -70.074399 -33.09121, -70.535069 -31.36501, -69.919008 -30.336339, -70.01355 -29.367923, -69.65613 -28.459141, -69.001235 -27.521214, -68.295542 -26.89934, -68.5948 -26.506909, -68.386001 -26.185016, -68.417653 -24.518555, -67.328443 -24.025303, -66.985234 -22.986349, -67.106674 -22.735925, -66.273339 -21.83231, -64.964892 -22.075862)))",POINT (-65.1753606596912 -35.44682138709455),5,2004,96.50537109375,14.1297684429,11.6178302986454,13.52,4.0,Sur América
Argentina,"MULTIPOLYGON (((-65.5 -55.2, -66.45 -55.25, -66.95992 -54.89681, -67.56244 -54.87001, -68.63335 -54.8695, -68.63401 -52.63637, -68.25 -53.1, -67.75 -53.85, -66.45 -54.45, -65.05 -54.7, -65.5 -55.2)), ((-64.964892 -22.075862, -64.377021 -22.798091, -63.986838 -21.993644, -62.846468 -22.034985, -62.685057 -22.249029, -60.846565 -23.880713, -60.028966 -24.032796, -58.807128 -24.771459, -57.777217 -25.16234, -57.63366 -25.603657, -58.618174 -27.123719, -57.60976 -27.395899, -56.486702 -27.548499, -55.695846 -27.387837, -54.788795 -26.621786, -54.625291 -25.739255, -54.13005 -25.547639, -53.628349 -26.124865, -53.648735 -26.923473, -54.490725 -27.474757, -55.162286 -27.881915, -56.2909 -28.852761, -57.625133 -30.216295, -57.874937 -31.016556, -58.14244 -32.044504, -58.132648 -33.040567, -58.349611 -33.263189, -58.427074 -33.909454, -58.495442 -34.43149, -57.22583 -35.288027, -57.362359 -35.97739, -56.737487 -36.413126, -56.788285 -36.901572, -57.749157 -38.183871, -59.231857 -38.72022, -61.237445 -38.928425, -62.335957 -38.827707, -62.125763 -39.424105, -62.330531 -40.172586, -62.145994 -40.676897, -62.745803 -41.028761, -63.770495 -41.166789, -64.73209 -40.802677, -65.118035 -41.064315, -64.978561 -42.058001, -64.303408 -42.359016, -63.755948 -42.043687, -63.458059 -42.563138, -64.378804 -42.873558, -65.181804 -43.495381, -65.328823 -44.501366, -65.565269 -45.036786, -66.509966 -45.039628, -67.293794 -45.551896, -67.580546 -46.301773, -66.597066 -47.033925, -65.641027 -47.236135, -65.985088 -48.133289, -67.166179 -48.697337, -67.816088 -49.869669, -68.728745 -50.264218, -69.138539 -50.73251, -68.815561 -51.771104, -68.149995 -52.349983, -68.571545 -52.299444, -69.498362 -52.142761, -71.914804 -52.009022, -72.329404 -51.425956, -72.309974 -50.67701, -72.975747 -50.74145, -73.328051 -50.378785, -73.415436 -49.318436, -72.648247 -48.878618, -72.331161 -48.244238, -72.447355 -47.738533, -71.917258 -46.884838, -71.552009 -45.560733, -71.659316 -44.973689, -71.222779 -44.784243, -71.329801 -44.407522, -71.793623 -44.207172, -71.464056 -43.787611, -71.915424 -43.408565, -72.148898 -42.254888, -71.746804 -42.051386, -71.915734 -40.832339, -71.680761 -39.808164, -71.413517 -38.916022, -70.814664 -38.552995, -71.118625 -37.576827, -71.121881 -36.658124, -70.364769 -36.005089, -70.388049 -35.169688, -69.817309 -34.193571, -69.814777 -33.273886, -70.074399 -33.09121, -70.535069 -31.36501, -69.919008 -30.336339, -70.01355 -29.367923, -69.65613 -28.459141, -69.001235 -27.521214, -68.295542 -26.89934, -68.5948 -26.506909, -68.386001 -26.185016, -68.417653 -24.518555, -67.328443 -24.025303, -66.985234 -22.986349, -67.106674 -22.735925, -66.273339 -21.83231, -64.964892 -22.075862)))",POINT (-65.1753606596912 -35.44682138709455),5,2005,96.7252655029297,14.2765534276809,12.3476170117916,11.51,3.7,Sur América
Argentina,"MULTIPOLYGON (((-65.5 -55.2, -66.45 -55.25, -66.95992 -54.89681, -67.56244 -54.87001, -68.63335 -54.8695, -68.63401 -52.63637, -68.25 -53.1, -67.75 -53.85, -66.45 -54.45, -65.05 -54.7, -65.5 -55.2)), ((-64.964892 -22.075862, -64.377021 -22.798091, -63.986838 -21.993644, -62.846468 -22.034985, -62.685057 -22.249029, -60.846565 -23.880713, -60.028966 -24.032796, -58.807128 -24.771459, -57.777217 -25.16234, -57.63366 -25.603657, -58.618174 -27.123719, -57.60976 -27.395899, -56.486702 -27.548499, -55.695846 -27.387837, -54.788795 -26.621786, -54.625291 -25.739255, -54.13005 -25.547639, -53.628349 -26.124865, -53.648735 -26.923473, -54.490725 -27.474757, -55.162286 -27.881915, -56.2909 -28.852761, -57.625133 -30.216295, -57.874937 -31.016556, -58.14244 -32.044504, -58.132648 -33.040567, -58.349611 -33.263189, -58.427074 -33.909454, -58.495442 -34.43149, -57.22583 -35.288027, -57.362359 -35.97739, -56.737487 -36.413126, -56.788285 -36.901572, -57.749157 -38.183871, -59.231857 -38.72022, -61.237445 -38.928425, -62.335957 -38.827707, -62.125763 -39.424105, -62.330531 -40.172586, -62.145994 -40.676897, -62.745803 -41.028761, -63.770495 -41.166789, -64.73209 -40.802677, -65.118035 -41.064315, -64.978561 -42.058001, -64.303408 -42.359016, -63.755948 -42.043687, -63.458059 -42.563138, -64.378804 -42.873558, -65.181804 -43.495381, -65.328823 -44.501366, -65.565269 -45.036786, -66.509966 -45.039628, -67.293794 -45.551896, -67.580546 -46.301773, -66.597066 -47.033925, -65.641027 -47.236135, -65.985088 -48.133289, -67.166179 -48.697337, -67.816088 -49.869669, -68.728745 -50.264218, -69.138539 -50.73251, -68.815561 -51.771104, -68.149995 -52.349983, -68.571545 -52.299444, -69.498362 -52.142761, -71.914804 -52.009022, -72.329404 -51.425956, -72.309974 -50.67701, -72.975747 -50.74145, -73.328051 -50.378785, -73.415436 -49.318436, -72.648247 -48.878618, -72.331161 -48.244238, -72.447355 -47.738533, -71.917258 -46.884838, -71.552009 -45.560733, -71.659316 -44.973689, -71.222779 -44.784243, -71.329801 -44.407522, -71.793623 -44.207172, -71.464056 -43.787611, -71.915424 -43.408565, -72.148898 -42.254888, -71.746804 -42.051386, -71.915734 -40.832339, -71.680761 -39.808164, -71.413517 -38.916022, -70.814664 -38.552995, -71.118625 -37.576827, -71.121881 -36.658124, -70.364769 -36.005089, -70.388049 -35.169688, -69.817309 -34.193571, -69.814777 -33.273886, -70.074399 -33.09121, -70.535069 -31.36501, -69.919008 -30.336339, -70.01355 -29.367923, -69.65613 -28.459141, -69.001235 -27.521214, -68.295542 -26.89934, -68.5948 -26.506909, -68.386001 -26.185016, -68.417653 -24.518555, -67.328443 -24.025303, -66.985234 -22.986349, -67.106674 -22.735925, -66.273339 -21.83231, -64.964892 -22.075862)))",POINT (-65.1753606596912 -35.44682138709455),5,2006,96.9644088745117,14.4250357183313,13.0020206892268,10.08,3.4,Sur América
Argentina,"MULTIPOLYGON (((-65.5 -55.2, -66.45 -55.25, -66.95992 -54.89681, -67.56244 -54.87001, -68.63335 -54.8695, -68.63401 -52.63637, -68.25 -53.1, -67.75 -53.85, -66.45 -54.45, -65.05 -54.7, -65.5 -55.2)), ((-64.964892 -22.075862, -64.377021 -22.798091, -63.986838 -21.993644, -62.846468 -22.034985, -62.685057 -22.249029, -60.846565 -23.880713, -60.028966 -24.032796, -58.807128 -24.771459, -57.777217 -25.16234, -57.63366 -25.603657, -58.618174 -27.123719, -57.60976 -27.395899, -56.486702 -27.548499, -55.695846 -27.387837, -54.788795 -26.621786, -54.625291 -25.739255, -54.13005 -25.547639, -53.628349 -26.124865, -53.648735 -26.923473, -54.490725 -27.474757, -55.162286 -27.881915, -56.2909 -28.852761, -57.625133 -30.216295, -57.874937 -31.016556, -58.14244 -32.044504, -58.132648 -33.040567, -58.349611 -33.263189, -58.427074 -33.909454, -58.495442 -34.43149, -57.22583 -35.288027, -57.362359 -35.97739, -56.737487 -36.413126, -56.788285 -36.901572, -57.749157 -38.183871, -59.231857 -38.72022, -61.237445 -38.928425, -62.335957 -38.827707, -62.125763 -39.424105, -62.330531 -40.172586, -62.145994 -40.676897, -62.745803 -41.028761, -63.770495 -41.166789, -64.73209 -40.802677, -65.118035 -41.064315, -64.978561 -42.058001, -64.303408 -42.359016, -63.755948 -42.043687, -63.458059 -42.563138, -64.378804 -42.873558, -65.181804 -43.495381, -65.328823 -44.501366, -65.565269 -45.036786, -66.509966 -45.039628, -67.293794 -45.551896, -67.580546 -46.301773, -66.597066 -47.033925, -65.641027 -47.236135, -65.985088 -48.133289, -67.166179 -48.697337, -67.816088 -49.869669, -68.728745 -50.264218, -69.138539 -50.73251, -68.815561 -51.771104, -68.149995 -52.349983, -68.571545 -52.299444, -69.498362 -52.142761, -71.914804 -52.009022, -72.329404 -51.425956, -72.309974 -50.67701, -72.975747 -50.74145, -73.328051 -50.378785, -73.415436 -49.318436, -72.648247 -48.878618, -72.331161 -48.244238, -72.447355 -47.738533, -71.917258 -46.884838, -71.552009 -45.560733, -71.659316 -44.973689, -71.222779 -44.784243, -71.329801 -44.407522, -71.793623 -44.207172, -71.464056 -43.787611, -71.915424 -43.408565, -72.148898 -42.254888, -71.746804 -42.051386, -71.915734 -40.832339, -71.680761 -39.808164, -71.413517 -38.916022, -70.814664 -38.552995, -71.118625 -37.576827, -71.121881 -36.658124, -70.364769 -36.005089, -70.388049 -35.169688, -69.817309 -34.193571, -69.814777 -33.273886, -70.074399 -33.09121, -70.535069 -31.36501, -69.919008 -30.336339, -70.01355 -29.367923, -69.65613 -28.459141, -69.001235 -27.521214, -68.295542 -26.89934, -68.5948 -26.506909, -68.386001 -26.185016, -68.417653 -24.518555, -67.328443 -24.025303, -66.985234 -22.986349, -67.106674 -22.735925, -66.273339 -21.83231, -64.964892 -22.075862)))",POINT (-65.1753606596912 -35.44682138709455),5,2007,97.2243957519531,14.5709272880743,13.5144645538954,8.47,3.3,Sur América
Argentina,"MULTIPOLYGON (((-65.5 -55.2, -66.45 -55.25, -66.95992 -54.89681, -67.56244 -54.87001, -68.63335 -54.8695, -68.63401 -52.63637, -68.25 -53.1, -67.75 -53.85, -66.45 -54.45, -65.05 -54.7, -65.5 -55.2)), ((-64.964892 -22.075862, -64.377021 -22.798091, -63.986838 -21.993644, -62.846468 -22.034985, -62.685057 -22.249029, -60.846565 -23.880713, -60.028966 -24.032796, -58.807128 -24.771459, -57.777217 -25.16234, -57.63366 -25.603657, -58.618174 -27.123719, -57.60976 -27.395899, -56.486702 -27.548499, -55.695846 -27.387837, -54.788795 -26.621786, -54.625291 -25.739255, -54.13005 -25.547639, -53.628349 -26.124865, -53.648735 -26.923473, -54.490725 -27.474757, -55.162286 -27.881915, -56.2909 -28.852761, -57.625133 -30.216295, -57.874937 -31.016556, -58.14244 -32.044504, -58.132648 -33.040567, -58.349611 -33.263189, -58.427074 -33.909454, -58.495442 -34.43149, -57.22583 -35.288027, -57.362359 -35.97739, -56.737487 -36.413126, -56.788285 -36.901572, -57.749157 -38.183871, -59.231857 -38.72022, -61.237445 -38.928425, -62.335957 -38.827707, -62.125763 -39.424105, -62.330531 -40.172586, -62.145994 -40.676897, -62.745803 -41.028761, -63.770495 -41.166789, -64.73209 -40.802677, -65.118035 -41.064315, -64.978561 -42.058001, -64.303408 -42.359016, -63.755948 -42.043687, -63.458059 -42.563138, -64.378804 -42.873558, -65.181804 -43.495381, -65.328823 -44.501366, -65.565269 -45.036786, -66.509966 -45.039628, -67.293794 -45.551896, -67.580546 -46.301773, -66.597066 -47.033925, -65.641027 -47.236135, -65.985088 -48.133289, -67.166179 -48.697337, -67.816088 -49.869669, -68.728745 -50.264218, -69.138539 -50.73251, -68.815561 -51.771104, -68.149995 -52.349983, -68.571545 -52.299444, -69.498362 -52.142761, -71.914804 -52.009022, -72.329404 -51.425956, -72.309974 -50.67701, -72.975747 -50.74145, -73.328051 -50.378785, -73.415436 -49.318436, -72.648247 -48.878618, -72.331161 -48.244238, -72.447355 -47.738533, -71.917258 -46.884838, -71.552009 -45.560733, -71.659316 -44.973689, -71.222779 -44.784243, -71.329801 -44.407522, -71.793623 -44.207172, -71.464056 -43.787611, -71.915424 -43.408565, -72.148898 -42.254888, -71.746804 -42.051386, -71.915734 -40.832339, -71.680761 -39.808164, -71.413517 -38.916022, -70.814664 -38.552995, -71.118625 -37.576827, -71.121881 -36.658124, -70.364769 -36.005089, -70.388049 -35.169688, -69.817309 -34.193571, -69.814777 -33.273886, -70.074399 -33.09121, -70.535069 -31.36501, -69.919008 -30.336339, -70.01355 -29.367923, -69.65613 -28.459141, -69.001235 -27.521214, -68.295542 -26.89934, -68.5948 -26.506909, -68.386001 -26.185016, -68.417653 -24.518555, -67.328443 -24.025303, -66.985234 -22.986349, -67.106674 -22.735925, -66.273339 -21.83231, -64.964892 -22.075862)))",POINT (-65.1753606596912 -35.44682138709455),5,2008,97.5016021728516,14.7162334791299,13.0216794741092,7.84,3.3,Sur América
Argentina,"MULTIPOLYGON (((-65.5 -55.2, -66.45 -55.25, -66.95992 -54.89681, -67.56244 -54.87001, -68.63335 -54.8695, -68.63401 -52.63637, -68.25 -53.1, -67.75 -53.85, -66.45 -54.45, -65.05 -54.7, -65.5 -55.2)), ((-64.964892 -22.075862, -64.377021 -22.798091, -63.986838 -21.993644, -62.846468 -22.034985, -62.685057 -22.249029, -60.846565 -23.880713, -60.028966 -24.032796, -58.807128 -24.771459, -57.777217 -25.16234, -57.63366 -25.603657, -58.618174 -27.123719, -57.60976 -27.395899, -56.486702 -27.548499, -55.695846 -27.387837, -54.788795 -26.621786, -54.625291 -25.739255, -54.13005 -25.547639, -53.628349 -26.124865, -53.648735 -26.923473, -54.490725 -27.474757, -55.162286 -27.881915, -56.2909 -28.852761, -57.625133 -30.216295, -57.874937 -31.016556, -58.14244 -32.044504, -58.132648 -33.040567, -58.349611 -33.263189, -58.427074 -33.909454, -58.495442 -34.43149, -57.22583 -35.288027, -57.362359 -35.97739, -56.737487 -36.413126, -56.788285 -36.901572, -57.749157 -38.183871, -59.231857 -38.72022, -61.237445 -38.928425, -62.335957 -38.827707, -62.125763 -39.424105, -62.330531 -40.172586, -62.145994 -40.676897, -62.745803 -41.028761, -63.770495 -41.166789, -64.73209 -40.802677, -65.118035 -41.064315, -64.978561 -42.058001, -64.303408 -42.359016, -63.755948 -42.043687, -63.458059 -42.563138, -64.378804 -42.873558, -65.181804 -43.495381, -65.328823 -44.501366, -65.565269 -45.036786, -66.509966 -45.039628, -67.293794 -45.551896, -67.580546 -46.301773, -66.597066 -47.033925, -65.641027 -47.236135, -65.985088 -48.133289, -67.166179 -48.697337, -67.816088 -49.869669, -68.728745 -50.264218, -69.138539 -50.73251, -68.815561 -51.771104, -68.149995 -52.349983, -68.571545 -52.299444, -69.498362 -52.142761, -71.914804 -52.009022, -72.329404 -51.425956, -72.309974 -50.67701, -72.975747 -50.74145, -73.328051 -50.378785, -73.415436 -49.318436, -72.648247 -48.878618, -72.331161 -48.244238, -72.447355 -47.738533, -71.917258 -46.884838, -71.552009 -45.560733, -71.659316 -44.973689, -71.222779 -44.784243, -71.329801 -44.407522, -71.793623 -44.207172, -71.464056 -43.787611, -71.915424 -43.408565, -72.148898 -42.254888, -71.746804 -42.051386, -71.915734 -40.832339, -71.680761 -39.808164, -71.413517 -38.916022, -70.814664 -38.552995, -71.118625 -37.576827, -71.121881 -36.658124, -70.364769 -36.005089, -70.388049 -35.169688, -69.817309 -34.193571, -69.814777 -33.273886, -70.074399 -33.09121, -70.535069 -31.36501, -69.919008 -30.336339, -70.01355 -29.367923, -69.65613 -28.459141, -69.001235 -27.521214, -68.295542 -26.89934, -68.5948 -26.506909, -68.386001 -26.185016, -68.417653 -24.518555, -67.328443 -24.025303, -66.985234 -22.986349, -67.106674 -22.735925, -66.273339 -21.83231, -64.964892 -22.075862)))",POINT (-65.1753606596912 -35.44682138709455),5,2009,97.7922058105469,14.8662574131524,12.6030715937867,8.65,3.2,Sur América
Argentina,"MULTIPOLYGON (((-65.5 -55.2, -66.45 -55.25, -66.95992 -54.89681, -67.56244 -54.87001, -68.63335 -54.8695, -68.63401 -52.63637, -68.25 -53.1, -67.75 -53.85, -66.45 -54.45, -65.05 -54.7, -65.5 -55.2)), ((-64.964892 -22.075862, -64.377021 -22.798091, -63.986838 -21.993644, -62.846468 -22.034985, -62.685057 -22.249029, -60.846565 -23.880713, -60.028966 -24.032796, -58.807128 -24.771459, -57.777217 -25.16234, -57.63366 -25.603657, -58.618174 -27.123719, -57.60976 -27.395899, -56.486702 -27.548499, -55.695846 -27.387837, -54.788795 -26.621786, -54.625291 -25.739255, -54.13005 -25.547639, -53.628349 -26.124865, -53.648735 -26.923473, -54.490725 -27.474757, -55.162286 -27.881915, -56.2909 -28.852761, -57.625133 -30.216295, -57.874937 -31.016556, -58.14244 -32.044504, -58.132648 -33.040567, -58.349611 -33.263189, -58.427074 -33.909454, -58.495442 -34.43149, -57.22583 -35.288027, -57.362359 -35.97739, -56.737487 -36.413126, -56.788285 -36.901572, -57.749157 -38.183871, -59.231857 -38.72022, -61.237445 -38.928425, -62.335957 -38.827707, -62.125763 -39.424105, -62.330531 -40.172586, -62.145994 -40.676897, -62.745803 -41.028761, -63.770495 -41.166789, -64.73209 -40.802677, -65.118035 -41.064315, -64.978561 -42.058001, -64.303408 -42.359016, -63.755948 -42.043687, -63.458059 -42.563138, -64.378804 -42.873558, -65.181804 -43.495381, -65.328823 -44.501366, -65.565269 -45.036786, -66.509966 -45.039628, -67.293794 -45.551896, -67.580546 -46.301773, -66.597066 -47.033925, -65.641027 -47.236135, -65.985088 -48.133289, -67.166179 -48.697337, -67.816088 -49.869669, -68.728745 -50.264218, -69.138539 -50.73251, -68.815561 -51.771104, -68.149995 -52.349983, -68.571545 -52.299444, -69.498362 -52.142761, -71.914804 -52.009022, -72.329404 -51.425956, -72.309974 -50.67701, -72.975747 -50.74145, -73.328051 -50.378785, -73.415436 -49.318436, -72.648247 -48.878618, -72.331161 -48.244238, -72.447355 -47.738533, -71.917258 -46.884838, -71.552009 -45.560733, -71.659316 -44.973689, -71.222779 -44.784243, -71.329801 -44.407522, -71.793623 -44.207172, -71.464056 -43.787611, -71.915424 -43.408565, -72.148898 -42.254888, -71.746804 -42.051386, -71.915734 -40.832339, -71.680761 -39.808164, -71.413517 -38.916022, -70.814664 -38.552995, -71.118625 -37.576827, -71.121881 -36.658124, -70.364769 -36.005089, -70.388049 -35.169688, -69.817309 -34.193571, -69.814777 -33.273886, -70.074399 -33.09121, -70.535069 -31.36501, -69.919008 -30.336339, -70.01355 -29.367923, -69.65613 -28.459141, -69.001235 -27.521214, -68.295542 -26.89934, -68.5948 -26.506909, -68.386001 -26.185016, -68.417653 -24.518555, -67.328443 -24.025303, -66.985234 -22.986349, -67.106674 -22.735925, -66.273339 -21.83231, -64.964892 -22.075862)))",POINT (-65.1753606596912 -35.44682138709455),5,2010,98.82,14.904301546759,13.8865198469684,7.71,3.1,Sur América
